しんしん	心身	心: 500, 身: 500, 心: 500
しんぱい	心配	心: 500, 配: 500, 心: 500
かならず	必ず	必: 500, 必: 500
ひっし	必死	必: 500, 死: 500, 必: 500
ひつよう	必要	必: 500, 要: 500, 必: 500
おもう	思う	思: 500, 思: 500
おもわず	思わず	思: 500, 思: 500
ところ	所	所: 500, 所: 500
たしょ	他所	他: 1000, 所: 500, 他: 1000
けんきゅうしょ	研究所	研: 500, 究: 500, 所: 500, 研: 500
きんじょ	近所	近: 500, 所: 500, 近: 500
て	手	手: 500, 手: 500
みぎて	右手	右: 1000, 手: 500, 右: 1000
ひだりて	左手	左: 1000, 手: 500, 左: 1000
てくび	手首	手: 500, 首: 500, 手: 500
てがみ	手紙	手: 500, 紙: 1000, 手: 500
とうしゅ	投手	投: 500, 手: 500, 投: 500
あいて	相手	相: 500, 手: 500, 相: 500
かしゅ	歌手	歌: 1000, 手: 500, 歌: 1000
うつ	打つ	打: 500, 打: 500
みみうち	耳打ち	耳: 1500, 打: 500, 耳: 1500
なげる	投げる	投: 500, 投: 500
もつ	持つ	持: 500, 持: 500
ささえる	支える	支: 500, 支: 500
おしえる	教える	教: 500, 教: 500
きょうしつ	教室	教: 500, 室: 1000, 教: 500
おしえ	教え	教: 500, 教: 500
かぞえる	数える	数: 500, 数: 500
かず	数	数: 500, 数: 500
てんすう	点数	点: 500, 数: 500, 点: 500
さんすう	算数	算: 500, 数: 500, 算: 500
ぶん	文	文: 500, 文: 500
あたらしい	新しい	新: 500, 新: 500
しんぶん	新聞	新: 500, 聞: 500, 新: 500
かた	方	方: 500, 方: 500
みかた	見方	見: 500, 方: 500, 見: 500
とうほう	東方	東: 500, 方: 500, 東: 500
ほうげん	方言	方: 500, 言: 500, 方: 500
かんがえかた	考え方	考: 500, 方: 500, 考: 500
いいかた	言い方	言: 500, 方: 500, 言: 500
よみかた	読み方	読: 1000, 方: 500, 読: 1000
ひ	日	日: 500, 日: 500
にほん	日本	日: 500, 本: 500, 日: 500
きゅうじつ	休日	休: 1000, 日: 500, 休: 1000
にっこう	日光	日: 500, 光: 1000, 日: 500
まいにち	毎日	毎: 500, 日: 500, 毎: 500
きんじつ	近日	近: 500, 日: 500, 近: 500
にっき	日記	日: 500, 記: 500, 日: 500
あさひ	朝日	朝: 500, 日: 500, 朝: 500
あした	明日	明: 500, 日: 500, 明: 500
にほんしゅ	日本酒	日: 500, 本: 500, 酒: 1500, 日: 500
にほんご	日本語	日: 500, 本: 500, 語: 500, 日: 500
はやい	早い	早: 500, 早: 500
そうそう	早々	早: 500, 早: 500
はやく	早く	早: 500, 早: 500
さっそく	早速	早: 500, 速: 1000, 早: 500
あかるい	明るい	明: 500, 明: 500
きゅうめい	究明	究: 500, 明: 500, 究: 500
とき	時	時: 500, 時: 500
じ	〜時	時: 500
じかん	時間	時: 500, 間: 500, 時: 500
さいしゅう	最終	最: 500, 終: 500, 最: 500
もっとも	最も	最: 500, 最: 500
さいこう	最高	最: 500, 高: 500, 最: 500
さいきん	最近	最: 500, 近: 500, 最: 500
つき	月	月: 500, 月: 500
つきみ	月見	月: 500, 見: 500, 月: 500
げっこう	月光	月: 500, 光: 1000, 月: 500
まいつき	毎月	毎: 500, 月: 500, 毎: 500
らいげつ	来月	来: 500, 月: 500, 来: 500
げつまつ	月末	月: 500, 末: 500, 月: 500
ある	有る	有: 500, 有: 500
あさ	朝	朝: 500, 朝: 500
あさごはん	朝ごはん	朝: 500, 朝: 500
まいあさ	毎朝	毎: 500, 朝: 500, 毎: 500
き	木	木: 500, 木: 500
すえ	末	末: 500, 末: 500
しゅうまつ	週末	週: 1000, 末: 500, 週: 1000
ほん	本	本: 500, 本: 500
ほんき	本気	本: 500, 気: 500, 本: 500
ほんしゃ	本社	本: 500, 社: 500, 本: 500
ほんらい	本来	本: 500, 来: 500, 本: 500
ほんや	本屋	本: 500, 屋: 1000, 本: 500
むら	村	村: 500, 村: 500
くる	来る	来: 500, 来: 500
こらい	古来	古: 1000, 来: 500, 古: 1000
みらい	未来	未: 1000, 来: 500, 未: 1000
らいしゅう	来週	来: 500, 週: 1000, 来: 500
ひがし	東	東: 500, 東: 500
こうこう	高校	高: 500, 校: 500, 高: 500
こうこうせい	高校生	高: 500, 校: 500, 生: 500, 高: 500
かいぎょう	開業	開: 500, 業: 500, 開: 500
のうぎょう	農業	農: 500, 業: 500, 農: 500
たのしい	楽しい	楽: 500, 楽: 500
おんがく	音楽	音: 500, 楽: 500, 音: 500
らく	楽	楽: 500, 楽: 500
たのしみ	楽しみ	楽: 500, 楽: 500
たのしむ	楽しむ	楽: 500, 楽: 500
よこ	横	横: 500, 横: 500
つぎ	次	次: 500, 次: 500
もくじ	目次	目: 500, 次: 500, 目: 500
つぎつぎ	次々	次: 500, 次: 500
とまる	止まる	止: 500, 止: 500
とめる	止める	止: 500, 止: 500
きゅうし	休止	休: 1000, 止: 500, 休: 1000
ただしい	正しい	正: 500, 正: 500
ただす	正す	正: 500, 正: 500
しょうじき	正直	正: 500, 直: 500, 正: 500
しぬ	死ぬ	死: 500, 死: 500
しぼう	死亡	死: 500, 亡: 1000, 死: 500
し	死	死: 500, 死: 500
し	〜氏	氏: 500
ちょうみん	町民	町: 500, 民: 500, 町: 500
のうみん	農民	農: 500, 民: 500, 農: 500
き	気	気: 500, 気: 500
てんき	天気	天: 1000, 気: 500, 天: 1000
くうき	空気	空: 500, 気: 500, 空: 500
かっき	活気	活: 500, 気: 500, 活: 500
でんき	電気	電: 500, 気: 500, 電: 500
びょうき	病気	病: 500, 気: 500, 病: 500
みず	水	水: 500, 水: 500
みずいろ	水色	水: 500, 色: 1000, 水: 500
すいせい	水星	水: 500, 星: 1000, 水: 500
すいどう	水道	水: 500, 道: 500, 水: 500
もとめる	求める	求: 500, 求: 500
ようきゅう	要求	要: 500, 求: 500, 要: 500
けつ	決	決: 500, 決: 500
きめる	決める	決: 500, 決: 500
みけつ	未決	未: 1000, 決: 500, 未: 1000
じけつ	自決	自: 500, 決: 500, 自: 500
きまる	決まる	決: 500, 決: 500
せいかつ	生活	生: 500, 活: 500, 生: 500
しせいかつ	私生活	私: 500, 生: 500, 活: 500, 私: 500
かつよう	活用	活: 500, 用: 500, 活: 500
うみ	海	海: 500, 海: 500
かいおうせい	海王星	海: 500, 王: 1000, 星: 1000, 海: 500
かいぎょ	海魚	海: 500, 魚: 1500, 海: 500
てん	点	点: 500, 点: 500
けってん	欠点	欠: 1000, 点: 500, 欠: 1000
じゃくてん	弱点	弱: 1000, 点: 500, 弱: 1000
つける	点ける	点: 500, 点: 500
ようてん	要点	要: 500, 点: 500, 要: 500
しゅうてん	終点	終: 500, 点: 500, 終: 500
もの	物	物: 500, 物: 500
せいぶつ	生物	生: 500, 物: 500, 生: 500
りゆう	理由	理: 500, 由: 500, 理: 500
うまれる	生まれる	生: 500, 生: 500
うむ	生む	生: 500, 生: 500
いきる	生きる	生: 500, 生: 500
なま	生	生: 500, 生: 500
はえる	生える	生: 500, 生: 500
うまれ	生まれ	生: 500, 生: 500
もちいる	用いる	用: 500, 用: 500
よう	用	用: 500, 用: 500
た	田	田: 500, 田: 500
じゆう	自由	自: 500, 由: 500, 自: 500
もうす	申す	申: 500, 申: 500
もうしもうし	申し申し	申: 500, 申: 500, 申: 500
おとこ	男	男: 500, 男: 500
まち	町	町: 500, 町: 500
ばんごう	番号	番: 500, 号: 1000, 番: 500
ばんぐみ	番組	番: 500, 組: 500, 番: 500
ばんごうふだ	番号札	番: 500, 号: 1000, 札: 1000, 番: 500
びょういん	病院	病: 500, 院: 500, 病: 500
びょう	〜病	病: 500
やむ	病む	病: 500, 病: 500
はつおん	発音	発: 500, 音: 500, 発: 500
はっけん	発見	発: 500, 見: 500, 発: 500
はっぴょう	発表	発: 500, 表: 500, 発: 500
かいはつ	開発	開: 500, 発: 500, 開: 500
しろ	白	白: 500, 白: 500
しろい	白い	白: 500, 白: 500
はくちょう	白鳥	白: 500, 鳥: 1500, 白: 500
しろくろ	白黒	白: 500, 黒: 1000, 白: 500
ひゃく	百	百: 500, 百: 500
め	目	目: 500, 目: 500
めだま	目玉	目: 500, 玉: 1000, 目: 500
ちょうめ	〜丁目	丁: 1500, 目: 500
かもく	科目	科: 1000, 目: 500, 科: 1000
なおす	直す	直: 500, 直: 500
なおる	直る	直: 500, 直: 500
ちょっこう	直行	直: 500, 行: 500, 直: 500
みなおす	見直す	見: 500, 直: 500, 見: 500
そうだん	相談	相: 500, 談: 500, 相: 500
けん	〜県	県: 500
しる	知る	知: 500, 知: 500
おしらせ	お知らせ	知: 500
いし	石	石: 500, 石: 500
ほうせき	宝石	宝: 1500, 石: 500, 宝: 1500
けんきゅう	研究	研: 500, 究: 500, 研: 500
けんきゅうしつ	研究室	研: 500, 究: 500, 室: 1000, 研: 500
しゃちょう	社長	社: 500, 長: 500, 社: 500
わたし	私	私: 500, 私: 500
しりつ	私立	私: 500, 立: 500, 私: 500
わたしじしん	私自身	私: 500, 自: 500, 身: 500, 私: 500
してつ	私鉄	私: 500, 鉄: 1000, 私: 500
そら	空	空: 500, 空: 500
くうしゃ	空車	空: 500, 車: 500, 空: 500
あおぞら	青空	青: 1000, 空: 500, 青: 1000
くうかん	空間	空: 500, 間: 500, 空: 500
たつ	立つ	立: 500, 立: 500
たてる	立てる	立: 500, 立: 500
じりつ	自立	自: 500, 立: 500, 自: 500
たちのみ	立ち飲み	立: 500, 飲: 1000, 立: 500
こたえ	答え	答: 500, 答: 500
こたえる	答える	答: 500, 答: 500
たしざん	足し算	足: 500, 算: 500, 足: 500
こめ	米	米: 500, 米: 500
おわる	終わる	終: 500, 終: 500
しゅうりょう	終了	終: 500, 了: 1000, 終: 500
くみ	組	組: 500, 組: 500
せんろ	線路	線: 500, 路: 1000, 線: 500
せん	線	線: 500, 線: 500
きょくせん	曲線	曲: 1000, 線: 500, 曲: 1000
うつくしい	美しい	美: 500, 美: 500
かんがえる	考える	考: 500, 考: 500
かんがえ	考え	考: 500, 考: 500
きく	聞く	聞: 500, 聞: 500
じてんしゃ	自転車	自: 500, 転: 500, 車: 500, 自: 500
おちる	落ちる	落: 500, 落: 500
あおば	青葉	青: 1000, 葉: 500, 青: 1000
は	葉	葉: 500, 葉: 500
いく	行く	行: 500, 行: 500
おこなう	行う	行: 500, 行: 500
ゆき	行き	行: 500, 行: 500
そうこう	走行	走: 1000, 行: 500, 走: 1000
しんこう	進行	進: 500, 行: 500, 進: 500
あらわす	表す	表: 500, 表: 500
おもて	表	表: 500, 表: 500
にし	西	西: 500, 西: 500
じゅうよう	重要	重: 500, 要: 500, 重: 500
いる	要る	要: 500, 要: 500
はなみ	花見	花: 1000, 見: 500, 花: 1000
みる	見る	見: 500, 見: 500
みえる	見える	見: 500, 見: 500
みせる	見せる	見: 500, 見: 500
おや	親	親: 500, 親: 500
したしい	親しい	親: 500, 親: 500
しんゆう	親友	親: 500, 友: 1000, 親: 500
いう	言う	言: 500, 言: 500
げんご	言語	言: 500, 語: 500, 言: 500
こころみる	試みる	試: 500, 試: 500
ししょく	試食	試: 500, 食: 500, 試: 500
しけん	試験	試: 500, 験: 500, 試: 500
はなす	話す	話: 500, 話: 500
でんわ	電話	電: 500, 話: 500, 電: 500
はなし	話	話: 500, 話: 500
ふらんすご	フランス語	語: 500
すぺいんご	スペイン語	語: 500
かたる	語る	語: 500, 語: 500
しらべる	調べる	調: 500, 調: 500
まける	負ける	負: 500, 負: 500
おきる	起きる	起: 500, 起: 500
たりる	足りる	足: 500, 足: 500
あし	足	足: 500, 足: 500
あしくび	足首	足: 500, 首: 500, 足: 500
たりない	足りない	足: 500, 足: 500
たす	足す	足: 500, 足: 500
み	身	身: 500, 身: 500
くるま	車	車: 500, 車: 500
でんしゃ	電車	電: 500, 車: 500, 電: 500
ころがる	転がる	転: 500, 転: 500
うんてんする	運転する	運: 500, 転: 500, 運: 500
てんそう	転送	転: 500, 送: 500, 転: 500
あたり	辺り	辺: 500, 辺: 500
このへん	この辺	辺: 500
へん	辺	辺: 500, 辺: 500
ちかい	近い	近: 500, 近: 500
ちかぢか	近々	近: 500, 近: 500
ちかく	近く	近: 500, 近: 500
ちかづく	近づく	近: 500, 近: 500
ちかみち	近道	近: 500, 道: 500, 近: 500
おくる	送る	送: 500, 送: 500
とおる	通る	通: 500, 通: 500
とおり	通り	通: 500, 通: 500
とおす	通す	通: 500, 通: 500
すすむ	進む	進: 500, 進: 500
はこぶ	運ぶ	運: 500, 運: 500
うんがいい	運がいい	運: 500, 運: 500
みち	道	道: 500, 道: 500
ほどう	歩道	歩: 1000, 道: 500, 歩: 1000
どう	〜道	道: 500
どうぐ	道具	道: 500, 具: 1000, 道: 500
どうろ	道路	道: 500, 路: 1000, 道: 500
へや	部屋	部: 500, 屋: 1000, 部: 500
ぶ	〜部	部: 500
ぶしつ	部室	部: 500, 室: 1000, 部: 500
ぶしゅ	部首	部: 500, 首: 500, 部: 500
くばる	配る	配: 500, 配: 500
おもい	重い	重: 500, 重: 500
きん	金	金: 500, 金: 500
きんたま	金玉	金: 500, 玉: 1000, 金: 500
おかね	お金	金: 500
きんせい	金星	金: 500, 星: 1000, 金: 500
きんぎょ	金魚	金: 500, 魚: 1500, 金: 500
しゅうきん	集金	集: 500, 金: 500, 集: 500
ながい	長い	長: 500, 長: 500
ながさ	長さ	長: 500, 長: 500
あける	開ける	開: 500, 開: 500
あいだ	間	間: 500, 間: 500
かん	〜間	間: 500
まもなく	間もなく	間: 500, 間: 500
あつめる	集める	集: 500, 集: 500
でんち	電池	電: 500, 池: 1000, 電: 500
でんてつ	電鉄	電: 500, 鉄: 1000, 電: 500
おと	音	音: 500, 音: 500
あたま	頭	頭: 500, 頭: 500
たべる	食べる	食: 500, 食: 500
くび	首	首: 500, 首: 500
くびになる	首になる	首: 500, 首: 500
たかい	高い	高: 500, 高: 500
たかさ	高さ	高: 500, 高: 500
まる	丸	丸: 1000, 丸: 1000
まるい	丸い	丸: 1000, 丸: 1000
まるごと	丸ごと	丸: 1000, 丸: 1000
なくなる	亡くなる	亡: 1000, 亡: 1000
ほか	他	他: 1000, 他: 1000
やすみ	休み	休: 1000, 休: 1000
やすむ	休む	休: 1000, 休: 1000
ふゆやすみ	冬休み	冬: 1500, 休: 1000, 冬: 1500
なつやすみ	夏休み	夏: 1000, 休: 1000, 夏: 1000
ひかり	光	光: 1000, 光: 1000
ひかる	光る	光: 1000, 光: 1000
ふるい	古い	古: 1000, 古: 1000
みぎ	右	右: 1000, 右: 1000
さゆう	左右	左: 1000, 右: 1000, 左: 1000
ごう	号	号: 1000, 号: 1000
ごうしつ	〜号室	号: 1000, 室: 1000
きみ	君	君: 1000, 君: 1000
くん	〜君	君: 1000
ず	図	図: 1000, 図: 1000
なつ	夏	夏: 1000, 夏: 1000
ゆうべ	夕べ	夕: 1000, 夕: 1000
てん	天	天: 1000, 天: 1000
てんさい	天才	天: 1000, 才: 1500, 天: 1000
ふとい	太い	太: 1000, 太: 1000
ふとる	太る	太: 1000, 太: 1000
おきゃくさん	お客さん	客: 1000
きゃくしつ	客室	客: 1000, 室: 1000, 客: 1000
しつ	〜室	室: 1000
や	〜屋	屋: 1000
にくや	肉屋	肉: 1000, 屋: 1000, 肉: 1000
ちゃや	茶屋	茶: 1500, 屋: 1000, 茶: 1500
さかなや	魚屋	魚: 1500, 屋: 1000, 魚: 1500
ひだり	左	左: 1000, 左: 1000
よわい	弱い	弱: 1000, 弱: 1000
よわむし	弱虫	弱: 1000, 虫: 1500, 弱: 1000
よわよわしい	弱々しい	弱: 1000, 弱: 1000
と	戸	戸: 1000, 戸: 1000
ほし	星	星: 1000, 星: 1000
きょく	曲	曲: 1000, 曲: 1000
まがる	曲がる	曲: 1000, 曲: 1000
まげる	曲げる	曲: 1000, 曲: 1000
ふく	服	服: 1000, 服: 1000
まだ	未だ	未: 1000, 未: 1000
さつ	〜札	札: 1000
ふだ	札	札: 1000, 札: 1000
はやし	林	林: 1000, 林: 1000
もり	森	森: 1000, 森: 1000
かける	欠ける	欠: 1000, 欠: 1000
かかす	欠かす	欠: 1000, 欠: 1000
うた	歌	歌: 1000, 歌: 1000
あるく	歩く	歩: 1000, 歩: 1000
はは	母	母: 1000, 母: 1000
おかあさん	お母さん	母: 1000
いけ	池	池: 1000, 池: 1000
ひ	火	火: 1000, 火: 1000
はなび	花火	花: 1000, 火: 1000, 花: 1000
ちち	父	父: 1000, 父: 1000
おとうさん	お父さん	父: 1000
たま	玉	玉: 1000, 玉: 1000
たまねぎ	玉ねぎ	玉: 1000, 玉: 1000
びーだま	ビー玉	玉: 1000
おう	王	王: 1000, 王: 1000
たけ	竹	竹: 1000, 竹: 1000
かみ	紙	紙: 1000, 紙: 1000
え	絵	絵: 1000, 絵: 1000
はね	羽	羽: 1000, 羽: 1000
ならう	習う	習: 1000, 習: 1000
にく	肉	肉: 1000, 肉: 1000
ぎゅうにく	牛肉	牛: 1500, 肉: 1000, 牛: 1500
ひにく	皮肉	皮: 1500, 肉: 1000, 皮: 1500
ふね	船	船: 1000, 船: 1000
ふうせん	風船	風: 1000, 船: 1000, 風: 1000
いろ	色	色: 1000, 色: 1000
いろいろ	色々	色: 1000, 色: 1000
ちゃいろ	茶色	茶: 1500, 色: 1000, 茶: 1500
きいろ	黄色	黄: 1500, 色: 1000, 黄: 1500
はな	花	花: 1000, 花: 1000
にがい	苦い	苦: 1000, 苦: 1000
くるしい	苦しい	苦: 1000, 苦: 1000
くさ	草	草: 1000, 草: 1000
ち	血	血: 1000, 血: 1000
かく	角	角: 1000, 角: 1000
よむ	読む	読: 1000, 読: 1000
たに	谷	谷: 1000, 谷: 1000
かう	買う	買: 1000, 買: 1000
あか	赤	赤: 1000, 赤: 1000
あかちゃん	赤ちゃん	赤: 1000, 赤: 1000
あかい	赤い	赤: 1000, 赤: 1000
はしる	走る	走: 1000, 走: 1000
かるい	軽い	軽: 1000, 軽: 1000
かえす	返す	返: 1000, 返: 1000
はやい	速い	速: 1000, 速: 1000
あめ	雨	雨: 1000, 雨: 1000
あおい	青い	青: 1000, 青: 1000
かお	顔	顔: 1000, 顔: 1000
かぜ	風	風: 1000, 風: 1000
のむ	飲む	飲: 1000, 飲: 1000
うま	馬	馬: 1000, 馬: 1000
くろい	黒い	黒: 1000, 黒: 1000
かりに	仮に	仮: 1500, 仮: 1500
あに	兄	兄: 1500, 兄: 1500
きょうだい	兄弟	兄: 1500, 弟: 1500, 兄: 1500
おにいさん	お兄さん	兄: 1500
ふゆ	冬	冬: 1500, 冬: 1500
しまい	姉妹	姉: 1500, 妹: 1500, 姉: 1500
いもうと	妹	妹: 1500, 妹: 1500
おねえさん	お姉さん	姉: 1500
あね	姉	姉: 1500, 姉: 1500
たから	宝	宝: 1500, 宝: 1500
たからくじ	宝くじ	宝: 1500, 宝: 1500
おとうと	弟	弟: 1500, 弟: 1500
さい	〜才	才: 1500
け	毛	毛: 1500, 毛: 1500
けむし	毛虫	毛: 1500, 虫: 1500, 毛: 1500
けいと	毛糸	毛: 1500, 糸: 1500, 毛: 1500
ようもう	羊毛	羊: 2000, 毛: 1500, 羊: 2000
こおり	氷	氷: 1500, 氷: 1500
かきごおり	かき氷	氷: 1500
およぐ	泳ぐ	泳: 1500, 泳: 1500
およぎ	泳ぎ	泳: 1500, 泳: 1500
うし	牛	牛: 1500, 牛: 1500
いぬ	犬	犬: 1500, 犬: 1500
かわ	皮	皮: 1500, 皮: 1500
や	矢	矢: 1500, 矢: 1500
おれい	お礼	礼: 1500
いと	糸	糸: 1500, 糸: 1500
みみ	耳	耳: 1500, 耳: 1500
おちゃ	お茶	茶: 1500
むし	虫	虫: 1500, 虫: 1500
おさけ	お酒	酒: 1500
さと	里	里: 1500, 里: 1500
ゆき	雪	雪: 1500, 雪: 1500
くも	雲	雲: 1500, 雲: 1500
さかな	魚	魚: 1500, 魚: 1500
とり	鳥	鳥: 1500, 鳥: 1500
なく	鳴く	鳴: 1500, 鳴: 1500
かたな	刀	刀: 2000, 刀: 2000
また	又	又: 2000, 又: 2000
さら	皿	皿: 2000, 皿: 2000
ひつじ	羊	羊: 2000, 羊: 2000
かい	貝	貝: 2000, 貝: 2000
むぎ	麦	麦: 2000, 麦: 2000
きん	〜斤	斤: None
